,
"Mr. Speaker, H.R. 4538 is a bill intended to better aid our law  enforcement agencies, State and Federal regulators, and agencies  assisting seniors to quickly answer to and prevent financial abuse of  elders.","Mr. Speaker, H.R. 4538 is a bill intended to better aid our law enforcement agencies, State and Federal regulators, and agencies assisting seniors to quickly answer to and prevent financial abuse of elders."
,
"We have talked about illegal justice reform, economics,  unemployment, underemployment, incarceration, voting rights, felon  disenfranchisement, and health disparities, and those are just a few of  the issues that we have tackled this year.","We have talked about illegal justice reform, economics, unemployment, underemployment, incarceration, voting rights, felon disenfranchisement, and health disparities, and those are just a few of the issues that we have tackled this year."
,
"You convert to Islam, or you  have to abandon everything you know and get as far away from us as you  potentially can in the short term because we are coming after you in the  long term.","You convert to Islam, or you have to abandon everything you know and get as far away from us as you potentially can in the short term because we are coming after you in the long term."
,
" our guest chaplain today has been the  pastor of Bible Baptist Church in Wichita Falls, Texas, for the past 20  years; but his ministry and passion for spreading the word of God has  never been confined to the walls of any church building.","Our guest chaplain today has been the pastor of Bible Baptist Church in Wichita Falls, Texas, for the past 20  years; but his ministry and passion for spreading the word of God has never been confined to the walls of any church building."
,
I thought it was  excessive then and the intervening years since then have done nothing  to change my opinion.,I thought it was excessive then and the intervening years since then have done nothing to change my opinion.
,
"Although there is little to object to in H.R. 5471, particularly  since it codifies what the Department of Homeland Security is already  doing, it is important to state on the record that it offers little  response to the Orlando assault.","Although there is little to object to in H.R. 5471, particularly since it codifies what the Department of Homeland Security is already doing, it is important to state on the record that it offers little response to the Orlando assault."
,
The Working Families Flexibility Act will allow small businesses to  offer their employees a new benefit.,The Working Families Flexibility Act will allow small businesses to offer their employees a new benefit.
,
LLCs and other types of pass-throughs make up 95 percent of all  the businesses in the country.,LLCs and other types of pass-throughs make up 95 percent of all the businesses in the country.
,
"I was somewhat sorry, but glad at the same  time, for her to now be a member of the House Armed Services Committee.","I was somewhat sorry, but glad at the same time, for her to now be a member of the House Armed Services Committee."
,
"We must  go after those individuals and those institutions that provide  financial safe havens to these terror groups, and we have got to  disrupt their financial networks.","We must go after those individuals and those institutions that provide financial safe havens to these terror groups, and we have got to disrupt their financial networks."
,
"But if they take these steps, peace would bring extraordinary  benefits in enhancing the security and the stability and the wealth  of Israelis, Palestinians, all of the nations of the region.","But if they take these steps, peace would bring extraordinary benefits in enhancing the security and the stability and the wealth of Israelis, Palestinians, all of the nations of the region."
,
We are  supposed to be the ones who are embodying and leading in those values  that we hold dear.,We are supposed to be the ones who are embodying and leading in those values that we hold dear.
,
"Second of all, to look at technology as the respond, we should also be  looking at addressing our ports of entry, addressing the very, very  real need of understaffing among Customs agents that are essential both  to security and the flow of goods and services, trade, and economic  development.","Second of all, to look at technology as the respond, we should also be looking at addressing our ports of entry, addressing the very, very real need of understaffing among Customs agents that are essential both to security and the flow of goods and services, trade, and economic development."
,
"If you are down here on the  floor arguing that there is an insufficient number of doctors and they  are not paid enough, then don't argue at the same time that it is too  expensive and there are not enough cost controls; and please don't  argue that there are not enough doctors because, in fact, the  Affordable Care Act expanded the number of residencies for very fundamental  care, for the family practice programs.","If you are down here on the floor arguing that there is an insufficient number of doctors and they are not paid enough, then don't argue at the same time that it is too expensive and there are not enough cost controls; and please don't argue that there are not enough doctors because, in fact, the Affordable Care Act expanded the number of residencies for very fundamental care, for the family practice programs."
,
It is a  special honor to represent the great people of the Second District of  Florida and to fight for their conservative principles in Congress.,It is a special honor to represent the great people of the Second District of Florida and to fight for their conservative principles in Congress.
,
"Having now  been in the military for 19 years, it is very clear that their main  criteria for military service is: Can you comprehensive the mission?","Having now been in the military for 19 years, it is very clear that their main criteria for military service is: Can you comprehensive the mission?"
,
"This key aspect of our bill removes the punitive barriers of  the current worldwide system and allows companies to reinvest their  overseas profits in America, without fear of getting hit with an  outrageous tax burden.","This key aspect of our bill removes the punitive barriers of the current worldwide system and allows companies to reinvest their overseas profits in America, without fear of getting hit with an outrageous tax burden."
,
We hope that they will finish their business by  September--I mean January 18.,We hope that they will finish their business by September--I mean January 18.
,
The fundamental goal of this law was to discourage development along  fragile and shifting coastal walls by prohibiting participation  within the National Flood Insurance Program and to deny certain Federal  development subsidies.,The fundamental goal of this law was to discourage development along fragile and shifting coastal walls by prohibiting participation within the National Flood Insurance Program and to deny certain Federal development subsidies.
,
"Instead, under  the leadership of Mr. Levin and Mr. Rangel, we had the May 10 agreement  with the basic values of how we should engage other countries.","Instead, under the leadership of Mr. Levin and Mr. Rangel, we had the May 10 agreement with the basic values of how we should engage other countries."
,
His service to our country did not finish after his time in the House.,His service to our country did not finish after his time in the House.
,
"But a lot more concrete,  steel, and barbed wire, a lot more fencing, vehicle walls, or  whatnot, that will basically push the bad guys, the folks, the  smugglers and others who want to come into this country, into  corridors.","But a lot more concrete, steel, and barbed wire, a lot more fencing, vehicle walls, or whatnot, that will basically push the bad guys, the folks, the smugglers and others who want to come into this country, into corridors."
,
"We acknowledge this may not be the       intent of the drafters, but nonetheless it        is our concern.","We acknowledge this may not be the intent of the drafters, but nonetheless it is our concern."
,
"This commitment to wage  equity has shown, once again, to be a sound business strategy and has  shown that a business based on such principles can provide a decent  living for its staff and can contribute to the economic health of the  community.","This commitment to wage equity has shown, once again, to be a sound business strategy and has shown that a business based on such principles can provide a decent living for its staff and can contribute to the economic health of the  community."
,
He put the duty on President Obama.,He put the duty on President Obama.
,
I would be happy to  work with the gentleman on providing funding for this important  program.,I would be happy to work with the gentleman on providing funding for this important program.
,
That is our responsibility in the U.S.  House of Representatives.,That is our responsibility in the U.S. House of Representatives.
,
"There are six important reforms included in this bill: It improves  NFIP's financial stability; it will reduce the burden on taxpayers; it  restores integrity to the FEMA mapping system; it will help bring  certainty to the housing market through a 5-year reauthorization; and  last, it explores ways to increase private market participation.","There are six important reforms included in this bill: It improves NFIP's financial stability; it will reduce the burden on taxpayers; it restores integrity to the FEMA mapping system; it will help bring certainty to the housing market through a 5-year reauthorization; and last, it explores ways to increase private market participation."
,
" first of all, I would like to  acknowledge the fallen Navy SEAL officer in Yemen and offer my concern  to his family.","First of all, I would like to acknowledge the fallen Navy SEAL officer in Yemen and offer my concern to his family."
,
"Central Texas College may be the largest community  college in the United States, potentially the world; and it consistently  has students of 75,000-plus every year.","Central Texas College may be the largest community college in the United States, potentially the world; and it consistently has students of 75,000-plus every year."
,
"So with that skewed and, if I might use the term, weird reasoning, we  are left holding the bag and the door is open to the types of laws,  such as voter ID laws, that spread across America like a contagious  disease because we did not have the protection of section 5, which the  idea of section 5 was a preclearance for men and women of goodwill to  look and determine whether or not a procedure was going to block  individuals from voting.","So with that skewed and, if I might use the term, weird reasoning, we are left holding the bag and the door is open to the types of laws, such as voter ID laws, that spread across America like a contagious disease because we did not have the protection of section 5, which the idea of section 5 was a preclearance for men and women of goodwill to look and determine whether or not a procedure was going to block individuals from voting."
,
"In fact, in Iowa, I think they  just indicated 94 in 99 counties, people there won't even have an  insurance product they can try to purchase on the exchange.","In fact, in Iowa, I think they just indicated 94 in 99 counties, people there won't even have an insurance product they can try to purchase on the exchange."
,
"So, if there are specific concerns that you have about the Federal  management in this region, I believe the sponsor should work with the  authorizing committee to make sure that they are addressed and not use  the appropriations process to wall off a section of the country from  partnering with the Federal Government to preserve its historical and  cultural natural resources.","So, if there are specific concerns that you have about the Federal management in this region, I believe the sponsor should work with the authorizing committee to make sure that they are addressed and not use the appropriations process to wall off a section of the country from partnering with the Federal Government to preserve its historical and cultural natural resources."
,
I want comprehensive immigration  reform.,I want comprehensive immigration reform.
,
I have held the hand of a mom separated from her       children in Chicago and listened to a father deported away       from his children in North Dakota.,I have held the hand of a mom separated from her children in Chicago and listened to a father deported away from his children in North Dakota.
,
" Madam Chair, I rise today in support of H.R.  1864, a bill that bolsters existing military whistleblower protection  laws to clarify that victims of criminal sexual crimes are protected  from punishment for reporting those crimes.","Madam Chair, I rise today in support of H.R. 1864, a bill that bolsters existing military whistleblower protection laws to clarify that victims of criminal sexual crimes are protected from punishment for reporting those crimes."
,
"Once again,  I apologize, Mr. Chairman, because this one is a little basic.","Once again, I apologize, Mr. Chairman, because this one is a little basic."
,
"He then goes about building the more modern transportation systems  that we need, expanding our highway program, but also the rail systems,  the inner city rail, the inter-city rails, and the street cars and  other types of mass transportation systems; very, very important.","He then goes about building the more modern transportation systems that we need, expanding our highway program, but also the rail systems, the inner city rail, the inter-city rails, and the street cars and other types of mass transportation systems; very, very important"
,
Dear Chairman Bachus: The 1 million members of the National       Association of REALTORS' supports a temporary       extension of National Flood Insurance Program (NFIP)       authority to enable the Senate to end work on its long-      term reauthorization and reform measure (S. 1940).,Dear Chairman Bachus: The 1 million members of the National Association of REALTORS' supports a temporary extension of National Flood Insurance Program (NFIP) authority to enable the Senate to end work on its long-term reauthorization and reform measure (S. 1940).
,
"It cuts funding for  the Pell Grant program, as Representative Cicilline said, the core  program, the core student monetary aid program that came about as a  result of the leadership of Senator Pell.","It cuts funding for the Pell Grant program, as Representative Cicilline said, the core  program, the core student monetary aid program that came about as a result of the leadership of Senator Pell."
,
"I am proud, as Mr.Clay indicated, to be an original  cosponsor of the bill.","I am proud, as Mr.Clay indicated, to be an original cosponsor of the bill."
,
"What we have found is that, notwithstanding the fact that it is  lawful in State A and is lawful in State C and is protected by Federal  law while being transported, some State and local governments have  decided that they are not going to follow the Federal law, and they end  up arresting the otherwise law-abiding traveler.","What we have found is that, notwithstanding the fact that it is lawful in State A and is lawful in State C and is protected by Federal law while being transported, some State and local governments have decided that they are not going to follow the Federal law, and they end up arresting the otherwise law-abiding traveler."
,
"Those refinery employees, they are going to lose their jobs because we  are going to allow the oil to be exported so that it can be refined in  a foreign nation by employees who are not paid commensurate to what we  are paid over here, and then we are going to import our own oil back  into our country at a higher price.","Those refinery employees, they are going to lose their jobs because we are going to allow the oil to be exported so that it can be refined in a foreign nation by employees who are not paid commensurate to what we are paid over here, and then we are going to import our own oil back into our country at a higher price."
,
"In a hearing in the Committee on Natural Resources, one of our  witnesses was a rancher from my home State of Colorado, who eloquently  talked about how the old system was not working and how this desperately  needed new system had worked well in its limited implementation.","In a hearing in the Committee on Natural Resources, one of our witnesses was a rancher from my home State of Colorado, who eloquently talked about how the old system was not working and how this desperately needed new system had worked well in its limited implementation."
,
"This is the only planet for human  beings that we know of and we, therefore, have a responsibility.","This is the only planet for human beings that we know of and we, therefore, have a responsibility."
,
"As the chairman announced, the intent of the bill is simple: if  you're a Federal employee or applicant, you should be making a good  faith effort to pay your taxes or to dispute them, as the taxpayers  have a right to do.","As the chairman announced, the intent of the bill is simple: if you're a Federal employee or applicant, you should be making a good faith effort to pay your taxes or to dispute them, as the taxpayers  have a right to do."
,
"This is due to a number of reasons, and this bill  seeks to break down many of those purely bureaucratic barriers.","This is due to a number of reasons, and this bill seeks to break down many of those purely bureaucratic barriers."
,
The reason we need this bill is to help make some of those  bipartisan reforms to the infrastructure program that just don't make  sense.,The reason we need this bill is to help make some of those bipartisan reforms to the infrastructure program that just don't make sense.
,
"Apologists for Iran say that they just need to say these kinds of  things, as well as maintain a limited nuclear stockpile, in order to  save face and preserve their national pride.","Apologists for Iran say that they just need to say these kinds of things, as well as maintain a limited nuclear stockpile, in order to save face and preserve their national pride."
,
President Obama indicated one of the largest extraconstitutional  power grabs ever by a Chief Executive.,President Obama indicated one of the largest extraconstitutional power grabs ever by a Chief Executive.
,
We  have seen the Trump administration planning a full scale attack on the  most marginalized community in our society.,We have seen the Trump administration planning a full scale attack on the most marginalized community in our society.
,
"It is important  that we do as much as we can to educate the public, to profit widespread  support, to make sure that we have the support that is necessary to get  more funding for research.","It is important that we do as much as we can to educate the public, to profit widespread support, to make sure that we have the support that is necessary to get more funding for research."
,
"Every Muslim  leader must unequivocally proclaim that terror committed in the name of  Islam violates the core tenets of the Prophet Mohammed, and they must  do so repeatedly, period.","Every Muslim leader must unequivocally proclaim that terror committed in the name of Islam violates the core tenets of the Prophet Mohammed, and they must do so repeatedly, period."
,
"My final point, if I can, we are happy to come to the floor and honor  Mr. Conyers for this important bill and support H.R. 372.","My final point, if I can, we are happy to come to the floor and honor Mr. Conyers for this important bill and support H.R. 372."
,
" Mr. Chairman, there are three principal  changes that this amendment makes to current law:   One is it states that new functions that the Department of Defense  enters into, as far as having contract requirements, can be done by the  private sector.","Mr. Chairman, there are three principal changes that this amendment makes to current law: One is it states that new functions that the Department of Defense enters into, as far as having contract requirements, can be done by the private sector."
,
"In most Federal prisons, there are only one or two officers on responsibility  in a cell block, meaning officers are guarding nearly 130 prisoners  with virtually nothing to protect themselves.","In most Federal prisons, there are only one or two officers on responsibility in a cell block, meaning officers are guarding nearly 130 prisoners with virtually nothing to protect themselves."
,
This bipartisan legislation would restore the traditional 40-hour  workweek and help employers and workers.,This bipartisan legislation would restore the traditional 40-hour workweek and help employers and workers.
,
" as we all know, we launched this bipartisan  effort about a year and a half ago, and with tomorrow's House vote, we  mark a very important milestone in our quest for 21st century cures,  one step closer to the end line.","As we all know, we launched this bipartisan effort about a year and a half ago, and with tomorrow's House vote, we mark a very important milestone in our quest for 21st century cures,  one step closer to the end line."
,
"Just last week, another city in my district, Arvada, indicated four  planned railway crossing improvements to establish crossing zones.","Just last week, another city in my district, Arvada, indicated four planned railway crossing improvements to establish crossing zones."
,
Americans are alarmed and frightened about the increased fear  attacks here at home and in peace-loving nations around the world.,Americans are alarmed and frightened about the increased fear attacks here at home and in peace-loving nations around the world.
,
"Apparently, the Republican strategy on the budget does not  acknowledge arithmetic.","Apparently, the Republican strategy on the budget does not acknowledge arithmetic."
,
Right-wing legislators moved through legislation that would  have ended collective bargaining as we know it in Ohio for public  sector workers.,Right-wing legislators moved through legislation that would have ended collective bargaining as we know it in Ohio for public sector workers.
,
Social Security is unique because it is paid for through a dedicated  tax on workers who will receive future benefits.,Social Security is unique because it is paid for through a dedicated tax on workers who will receive future benefits.
,
"Mutual respect means building bridges, not  walls, between our two countries; it means recognizing the vast  contributions of Mexican Americans to our country and not classifying  an entire population as drug dealers and rapists; it means not singling  out an esteemed judge based solely on his race.","Mutual respect means building bridges, not walls, between our two countries; it means recognizing the vast contributions of Mexican Americans to our country and not classifying an entire population as drug dealers and rapists; it means not singling out an esteemed judge based solely on his race."
,
" Is it proper to offer an amendment at this time or at  some future time on the underlying bill that would preclude Members of  Congress who receive financial benefits, payments, or subsidies from  the underlying legislation from voting on this bill from which they  directly profit financially?","Is it proper to offer an amendment at this time or at some future time on the underlying bill that would preclude Members of Congress who receive financial benefits, payments, or subsidies from the underlying legislation from voting on this bill from which they directly profit financially?"
,
"Our amendment is a modest, bipartisan proposal that reins in the most  outrageous government salaries by revising the cap to a set level of  $230,700--or the salary of the Vice President of the United States.","Our amendment is a modest, bipartisan proposal that reins in the most outrageous government salaries by revising the cap to a set level of $230,700--or the salary of the Vice President of the United States."
,
"We all hope for two states, living side by side peacefully, with  families secure, that they can raise their children in a future that  will bring peace and prosperity and tranquillity in a troubled  neighborhood of the world.","We all hope for two states, living side by side peacefully, with families secure, that they can raise their children in a future that will bring peace and prosperity and tranquillity in a troubled neighborhood of the world."
,
"I particularly want to say to my friends Mr. Grimm  and Mr. King of New York, and I've seen several times that they've sat  and worked together collectively with our Governor, whom I also want to  give a special thank-you to, Governor Mario Cuomo, and Governor Chris  Christie from New Jersey, for working cooperatively, not as a Democrat  or a Republican, but working as an elected official to come together to  the aid of people who need aid, aid from a terrible storm.","I particularly want to say to my friends Mr. Grimm and Mr. King of New York, and I've seen several times that they've sat and worked together collectively with our Governor, whom I also want to  give a special thank-you to, Governor Mario Cuomo, and Governor Chris Christie from New Jersey, for working cooperatively, not as a Democrat  or a Republican, but working as an elected official to come together to the aid of people who need aid, aid from a terrible storm."
,
"If it is within my power, if  at any time Lois Lerner comes forward to answer our questions, I am  fully prepared to hear what she has to say, and at that point I would  certainly ask that the illegal prosecution be dropped.","If it is within my power, if at any time Lois Lerner comes forward to answer our questions, I am fully prepared to hear what she has to say, and at that point I would certainly ask that the illegal prosecution be dropped."
,
Amtrak claims that it is running a profit on a heavily traveled  Northeast corridor.,Amtrak claims that it is running a profit on a heavily traveled Northeast corridor.
,
We have one of the lowest percentages of employees who are  earning at or below the federal minimum wage.,We have one of the lowest percentages of employees who are earning at or below the federal minimum wage.
,
I recently received the first monthly  update from the U.S. Department of Veterans Affairs since the indicated  delays associated with the Lafayette and Lake Charles VA Community- based Outpatient Clinics.,I recently received the first monthly update from the U.S. Department of Veterans Affairs since the indicated delays associated with the Lafayette and Lake Charles VA Community-based Outpatient Clinics.
,
"Why are we richer than ever before, but  unable to invest in basic priorities?","Why are we richer than ever before, but unable to invest in basic priorities?"
,
"For a region that is struggling to grow jobs and  keep jobs, the threat of businesses in my district moving across the  border isn't a theoretical policy conversation; it is a real threat.","For a region that is struggling to grow jobs and keep jobs, the threat of businesses in my district moving across the border isn't a theoretical policy conversation; it is a real threat."
,
"Violence against Coptic Christians in Egypt  is nothing new, and I terror that it will persist unless something is  done to resolve the issue.","Violence against Coptic Christians in Egypt is nothing new, and I terror that it will persist unless something is done to resolve the issue."
,
"Finally, I believe the majority's effort to institute new  whistleblower provisions would be overturned for the same reason that  the U.S. Attorney General's Office said it would not defend an  unconstitutional section of the Choice Act: it violates the  Appointments clause in the Constitution by allowing lower-level  workers to have the final decisionmaking authority to decide whether  an employee will be fired.","Finally, I believe the majority's effort to institute new whistleblower provisions would be overturned for the same reason that the U.S. Attorney General's Office said it would not defend an unconstitutional section of the Choice Act: it violates the  Appointments clause in the Constitution by allowing lower-level workers to have the final decisionmaking authority to decide whether an employee will be fired."
,
"When I ask foster youth what policymakers could do to make child  welfare better, they almost always say: You could have helped my mom  and dad.","When I ask foster youth what policymakers could do to make child welfare better, they almost always say: You could have helped my mom and dad."
,
We have talked about troops.,We have talked about troops.
,
A number of Members from both sides of the aisle have expressed  extreme discomfort and even outrage at the notion that a United States  citizen apprehended on United States soil can potentially be held  indefinitely under this act.,A number of Members from both sides of the aisle have expressed extreme discomfort and even outrage at the notion that a United States citizen apprehended on United States soil can potentially be held indefinitely under this act.
,
"I am  happy you focused on that term ``insurance'' and the fact that these are  individuals who have paid into the program, as they have been gainfully  employed for some time.","I am happy you focused on that term ""insurance'' and the fact that these are individuals who have paid into the program, as they have been gainfully employed for some time."
,
"This would allow large  regional megabanks to escape fundamental rules related to capital, liquidity,  and leverage established after the crisis.","This would allow large regional megabanks to escape fundamental rules related to capital, liquidity, and leverage established after the crisis."
,
"For months, I spoke with Representative Barton about the crude  export issue.","For months, I spoke with Representative Barton about the crude export issue."
,
It also protects Second Chance  funding while restoring funding to Department of Justice programs for  citizens who are returning home from jail and prison with serious  walls to employment.,It also protects Second Chance funding while restoring funding to Department of Justice programs for citizens who are returning home from jail and prison with serious walls to employment.
,
"On March 4, 2014, Internal Revenue Service employees in Martinsburg,  West Virginia, magnetically erased 422 backup tapes, destroying as many  as 24,000 of Lois Lerner's emails responsive to the subpoena.","On March 4, 2014, Internal Revenue Service employees in Martinsburg, West Virginia, magnetically erased 422 backup tapes, destroying as many  as 24,000 of Lois Lerner's emails responsive to the subpoena."
,
We maintain an ongoing dialogue with the  intelligence community to ensure the law is being implemented in how it  was intended.,We maintain an ongoing dialogue with the intelligence community to ensure the law is being implemented in how it was intended.
,
It is important that we create the proper  avenues for victims of sexual attack to avoid re-victimization through  the legal process.,It is important that we create the proper avenues for victims of sexual attack to avoid re-victimization through the legal process.
,
"Mr. Speaker, if a Member of Congress  can't get a straight respond from the VA, imagine what our veterans go  through every single day.","Mr. Speaker, if a Member of Congress can't get a straight respond from the VA, imagine what our veterans go through every single day."
,
"It doesn't begin here, it begins at  home, but it is a sincere duty, and it is one that we want to  do better at every day.","It doesn't begin here, it begins at home, but it is a sincere duty, and it is one that we want to do better at every day."
,
"Yes, Mr. Speaker, it is now  illegal in the United States to kneel and pray in front of the White  House for the restoration of religious freedom.","Yes, Mr. Speaker, it is now illegal in the United States to kneel and pray in front of the White House for the restoration of religious freedom."
,
"``They said that they want to finish off the black people;       they said they want to kill them all,'' recalled Elizabeth       Kafi, a 22-year-old Nuban who said she was kidnapped in       December by Sudanese uniformed soldiers.","""They said that they want to finish off the black people; they said they want to kill them all,'' recalled Elizabeth Kafi, a 22-year-old Nuban who said she was kidnapped in December by Sudanese uniformed soldiers."
,
Such  conditions can frequently lead or at least give to unnecessary  violence.,Such conditions can frequently lead or at least give to unnecessary violence.
,
"This amount, which includes not only financial savings, but also lives  saved and injuries prevented, is more than 25 times the net benefits  through the third fiscal year of the previous administration, and these  are important points that I believe my friends on the other side of the  aisle like to omit from their analysis.","This amount, which includes not only financial savings, but also lives saved and injuries prevented, is more than 25 times the net benefits through the third fiscal year of the previous administration, and these are important points that I believe my friends on the other side of the  aisle like to omit from their analysis."
,
"But the leap from  saying that most undocumented women are vulnerable to attack and  saying most undocumented men are rapists is, as he might say himself,  huge.","But the leap from saying that most undocumented women are vulnerable to attack and saying most undocumented men are rapists is, as he might say himself, huge."
,
" I rise today to honor  Officer Gregg Benner of the Rio Rancho Police Department, who was  killed in the line of responsibility on March 25."," I rise today to honor Officer Gregg Benner of the Rio Rancho Police Department, who was killed in the line of responsibility on March 25."
,
All of us may never see eye to eye on what types of research should  be supported by the Federal Government.,All of us may never see eye to eye on what types of research should be supported by the Federal Government.
,
And it  prohibits the Department of Transportation from consulting with the  Environmental Protection Agency or the California Air Resources Board  to complete the project.,And it prohibits the Department of Transportation from consulting with the Environmental Protection Agency or the California Air Resources Board to complete the project.
,
We must continue to maintain the American Dream for all.,We must continue to maintain the American Dream for all.
,
"For that very reason, I urge  everyone to support my amendment to allow the FMCSA to finish its  important work of examining and developing a rule that is critical to  preventing devastating trucking accidents and keeping our highways safe  and secure for everyone.","For that very reason, I urge everyone to support my amendment to allow the FMCSA to finish its important work of examining and developing a rule that is critical to preventing devastating trucking accidents and keeping our highways safe and secure for everyone."
,
"Mr. Speaker, of all the rotten provisions tucked into this document-- and I could go on and on and on--I find the most troubling to be the  radical assault on people living in poverty.","Mr. Speaker, of all the rotten provisions tucked into this document-- and I could go on and on and on--I find the most troubling to be the radical assault on people living in poverty."
,
We are  supposed to be the ones who are embodying and leading in those principles  that we hold dear.,We are supposed to be the ones who are embodying and leading in those principles that we hold dear.
,
We preserve an ongoing dialogue with the  intelligence community to ensure the law is being implemented in how it  was intended.,We preserve an ongoing dialogue with the intelligence community to ensure the law is being implemented in how it was intended.
,
"I  understand that there are great challenges; but whatever the cost,  whatever the cost to prevent a nuclear-armed Iran may be, it will pale  in insignificance compared to the cost to our children and the entire  human family of allowing the jihadist regime in Iran to gain nuclear  weapons.","I understand that there are great challenges; but whatever the cost, whatever the cost to prevent a nuclear-armed Iran may be, it will pale in insignificance compared to the cost to our children and the entire human family of allowing the jihadist regime in Iran to gain nuclear weapons."
,
"To give you an example, after Irma, Roy Schneider Medical Center, the  only hospital on the island of St. Thomas, was partially destroyed, its  roof ripped off, its barriers caved in, windows blown out.","To give you an example, after Irma, Roy Schneider Medical Center, the only hospital on the island of St. Thomas, was partially destroyed, its roof ripped off, its barriers caved in, windows blown out."
,
"Harrisburg is empowered to deal with this issue today, and the  gentleman from Pennsylvania would be best served in spfinishing time with  his Governor, the State regulators, and the State legislature to  address the very issues for which he is trying to do this finish run in  coming to Congress to spfinish our time here, debating.","Harrisburg is empowered to deal with this issue today, and the gentleman from Pennsylvania would be best served in spfinishing time with his Governor, the State regulators, and the State legislature to address the very issues for which he is trying to do this finish run in coming to Congress to spfinish our time here, debating."
,
"This amendment also cuts funding for our veterans by $200 million,  possibly endangering the quality of their care and making a  statement that Congress is willing to go back on commitments to our  vets.","This amendment also cuts funding for our veterans by $200 million, possibly endangering the quality of their care and making a statement that Congress is willing to go back on commitments to our vets."
,
"That may be an unintended  consequence, but it is a serious one that could affect our Nation's  monetary markets, health, and safety.","That may be an unintended consequence, but it is a serious one that could affect our Nation's monetary markets, health, and safety."
,
"This asks:         Have you conducted or will you conduct rallies or       exhibitions for or against any public policies, legislation,       public officers, political candidates, or like types?","This asks: Have you conducted or will you conduct rallies or exhibitions for or against any public policies, legislation, public officers, political candidates, or like types?"
,
Lisa from my West Chester office announced that she also believes it  is a great initiative.,Lisa from my West Chester office announced that she also believes it is a great initiative.
,
Almost three-quarter billion people still lack access to this  basic necessity of life.,Almost three-quarter billion people still lack access to this basic necessity of life.
,
We cannot afford to betray our own values  and severely undercut our allies in Europe and Canada.,We cannot afford to betray our own values and severely undercut our allies in Europe and Canada.
,
Dr. Schwartz had a  considerable impact on how academics and others think about financial  policy.,Dr. Schwartz had a considerable impact on how academics and others think about financial policy.
,
"Well, we spoke with the Prime Minister in  Libya; we spoke with leaders of the Justice Department and the foreign  minister, as well.","Well, we spoke with the Prime Minister in Libya; we spoke with leaders of the Justice Department and the foreign minister, as well."
,
" yesterday, Chairman Paul Ryan held a  hearing on poverty--a timely and necessary conversation.","Yesterday, Chairman Paul Ryan held a hearing on poverty--a timely and necessary conversation."
,
"It would also prevent individuals or organizations that  provide comprehensive reproductive healthcare services from treating  women enrolled in Medicaid, stripping women of their fundamental right  to choose their own healthcare provider, and leaving thousands of women  out in the cold.","It would also prevent individuals or organizations that provide comprehensive reproductive healthcare services from treating women enrolled in Medicaid, stripping women of their fundamental right to choose their own healthcare provider, and leaving thousands of women out in the cold."
,
"And in talking about  some of the world leaders who called him and expressed their concern,  because they knew, as he said and as Leader Pelosi said: An assault on  Steve Scalise was an assault on us all, and it was an assault on our  democracy and an assault on peacefully resolving differences, no matter  how strongly they may be held--a lesson for all of us.","And in talking about some of the world leaders who called him and expressed their concern, because they knew, as he said and as Leader Pelosi said: An assault on Steve Scalise was an assault on us all, and it was an assault on our democracy and an assault on peacefully resolving differences, no matter how strongly they may be held--a lesson for all of us."
,
"Our fight with ISIS isn't going away  any time soon, which is why it is high time Congress fulfills its  constitutional responsibility and debates our role in the Middle East.","Our fight with ISIS isn't going away any time soon, which is why it is high time Congress fulfills its constitutional responsibility and debates our role in the Middle East."
,
It is our ability to produce the technology that America needs in  order to make our people competitive and to produce the prosperity that is  necessary for a decent standard of living that has made America the  great country that it is.,It is our ability to produce the technology that America needs in order to make our people competitive and to produce the prosperity that is necessary for a decent standard of living that has made America the great country that it is.
,
"If you want to propose something for the victims,  you give them an opportunity to testify on the record--and they all  opposed the bill to a one.","If you want to propose something for the victims, you give them an opportunity to testify on the record--and they all opposed the bill to a one."
,
When the economy is weak--employees and  their families need more protection not less.,When the economy is weak--employees and their families need more protection not less.
,
"It  consolidates these eight reports into a single, complete report on  the state of the communications marketplace, and eliminates twelve  other reports from the Communications Act.","It consolidates these eight reports into a single, complete report on the state of the communications marketplace, and eliminates twelve other reports from the Communications Act."
,
"Now, I know you don't  care about 4,000 Federal employees, that's fine.","Now, I know you don't care about 4,000 Federal employees, that's fine."
,
This amendment allows Congress  to receive a more complete picture of the regional office's workload.,This amendment allows Congress to receive a more complete picture of the regional office's workload.
,
What has caused this sudden outbreak of  terror?,What has caused this sudden outbreak of terror?
,
"Although this  bill went through regular order and enjoyed lively and meaningful  discussion at the subcommittee and full committee levels, some  misperceptions remain.","Although this bill went through regular order and enjoyed lively and meaningful discussion at the subcommittee and full committee levels, some misperceptions remain."
,
"The Senate voted for it 98-0, and the House voted 390-33 in favor of  the Voting Rights Act, which lets us know that this is a basic  right that most Americans believe.","The Senate voted for it 98-0, and the House voted 390-33 in favor of the Voting Rights Act, which lets us know that this is a basic right that most Americans believe."
,
"And again, our former Ambassador yesterday said: This is  a long war, and Nigeria needs to understand, and everyone who supports  Nigeria, that it is not going to just end with one fell swoop.","And again, our former Ambassador yesterday said: This is  a long war, and Nigeria needs to understand, and everyone who supports  Nigeria, that it is not going to just end with one fell swoop."
